	152801	3855581	4345542	1009440	996519	990269	954340	947627	816087	809189	806723	720729	664158	593544	586332	565897	555079	553272	536135	523025	511006	348167	319214	286686	273179	260976	208595	197222	188674	166838	164216	146154	144260	106543	100149	11136	5364	698164	1920715	2034243	2263183	2678325	847142	779409	2963287	3148512	3183891	1136782	646961	3906666	822879	4164932	4314491	4378332	4387271	4397763	4431405	4439229	4448694	4468812	4472218
152801	0	0.2402422611	0.26850605653	0.46904441454	0.46769851952	0.43001345895	0.46904441454	0.48183041723	0.44347240915	0.43606998654	0.47106325707	0.43606998654	0.44481830417	0.45827725437	0.46433378197	0.48183041723	0.46298788694	0.45087483176	0.4468371467	0.47106325707	0.43068640646	0.46366083445	0.44616419919	0.46433378197	0.44616419919	0.47106325707	0.44549125168	0.44414535666	0.4468371467	0.45827725437	0.45222072678	0.45154777927	0.47375504711	0.42261103634	0.44279946164	0.46567967699	0.45154777927	0.43741588156	0.47846567968	0.4535666218	0.44212651413	0.43068640646	0.43068640646	0.44212651413	0.4468371467	0.43472409152	0.43135935397	0.47577388964	0.47173620458	0.43741588156	0.43606998654	0.46231493943	0.43472409152	0.45760430686	0.43606998654	0.45827725437	0.42261103634	0.46904441454	0.4663526245	0.4401076716	0.4266487214	
3855581	0.2402422611	0	0.27927321669	0.41386271871	0.41049798116	0.48250336474	0.39771197847	0.41049798116	0.49596231494	0.48923283984	0.41184387618	0.44347240915	0.45895020188	0.48855989233	0.44751009421	0.40982503365	0.45289367429	0.46837146703	0.4865410498	0.4266487214	0.42530282638	0.51211305518	0.43674293405	0.47846567968	0.44078061911	0.44212651413	0.42126514132	0.42193808883	0.43808882907	0.48519515478	0.51413189771	0.5067294751	0.40578734859	0.49125168237	0.50269179004	0.47644683715	0.46837146703	0.49394347241	0.45827725437	0.43539703903	0.46231493943	0.49125168237	0.48384925976	0.48452220727	0.47039030956	0.4865410498	0.46904441454	0.5	0.45625841184	0.48250336474	0.46837146703	0.40309555855	0.48990578735	0.42261103634	0.42732166891	0.44616419919	0.48250336474	0.50269179004	0.44952893674	0.48586810229	0.49461641992	
4345542	0.26850605653	0.27927321669	0	0.43943472409	0.43741588156	0.45087483176	0.43472409152	0.44481830417	0.46971736205	0.45558546433	0.43943472409	0.41655450875	0.4266487214	0.46433378197	0.4266487214	0.46231493943	0.42597577389	0.42261103634	0.46164199192	0.45760430686	0.44212651413	0.46769851952	0.44481830417	0.44549125168	0.44616419919	0.43472409152	0.44212651413	0.44616419919	0.44078061911	0.46096904441	0.48048452221	0.47173620458	0.45423956931	0.44751009421	0.47240915209	0.4401076716	0.43203230148	0.44818304172	0.42799461642	0.4535666218	0.42261103634	0.44616419919	0.44818304172	0.45087483176	0.42934051144	0.45827725437	0.42732166891	0.45693135935	0.44818304172	0.46837146703	0.44818304172	0.43539703903	0.45625841184	0.41520861373	0.4199192463	0.44885598923	0.44145356662	0.46567967699	0.46500672948	0.46096904441	0.4535666218	
1009440	0.46904441454	0.41386271871	0.43943472409	0	0.21399730821	0.21534320323	0.15814266487	0.14199192463	0.3001345895	0.26312247645	0.14064602961	0.22139973082	0.24831763122	0.20794078062	0.19784656797	0.17563930013	0.19784656797	0.20053835801	0.24629878869	0.18304172275	0.16419919246	0.24495289367	0.16083445491	0.23283983849	0.16823687752	0.19515477793	0.19380888291	0.16890982503	0.16083445491	0.22812920592	0.25773889637	0.24427994616	0.16218034993	0.16958277254	0.24427994616	0.21130551817	0.13458950202	0.22611036339	0.23620457604	0.22207267833	0.20524899058	0.24158815612	0.233512786	0.19919246299	0.22341857335	0.1796769852	0.21736204576	0.26985195155	0.18977119785	0.28398384926	0.25706594886	0.13458950202	0.25504710633	0.15545087483	0.14064602961	0.16621803499	0.26446837147	0.25168236878	0.23755047106	0.2200538358	0.21601615074	
996519	0.46769851952	0.41049798116	0.43741588156	0.21399730821	0	0.27052489906	0.2133243607	0.21399730821	0.26379542396	0.23216689098	0.18775235532	0.26379542396	0.20053835801	0.27187079408	0.23149394347	0.2267833109	0.22745625841	0.2597577389	0.3001345895	0.24360699865	0.20121130552	0.29071332436	0.21668909825	0.2530282638	0.20995962315	0.23149394347	0.16890982503	0.20794078062	0.21736204576	0.27927321669	0.29205921938	0.3001345895	0.21803499327	0.26716016151	0.29205921938	0.24831763122	0.24226110363	0.28398384926	0.2469717362	0.18236877524	0.24629878869	0.2866756393	0.27388963661	0.25437415882	0.25100942127	0.26177658143	0.26716016151	0.29811574697	0.233512786	0.23082099596	0.2200538358	0.21399730821	0.25639300135	0.19448183042	0.20457604307	0.21870794078	0.22476446837	0.28936742934	0.20390309556	0.27927321669	0.27052489906	
990269	0.43001345895	0.48250336474	0.45087483176	0.21534320323	0.27052489906	0	0.22274562584	0.19717362046	0.25168236878	0.20794078062	0.21063257066	0.18775235532	0.23014804845	0.16352624495	0.22947510094	0.25033647376	0.19919246299	0.18304172275	0.16218034993	0.23687752355	0.20053835801	0.1796769852	0.2065948856	0.19380888291	0.21063257066	0.20794078062	0.24562584118	0.21197846568	0.20995962315	0.19650067295	0.18707940781	0.1668909825	0.24091520861	0.15074024226	0.18236877524	0.19784656797	0.17160161507	0.13593539704	0.25168236878	0.27792732167	0.18506056528	0.16756393001	0.1668909825	0.14401076716	0.1998654105	0.14804845222	0.16756393001	0.22341857335	0.2200538358	0.23082099596	0.21399730821	0.22812920592	0.19851951548	0.21265141319	0.17160161507	0.15881561238	0.20794078062	0.19380888291	0.28196500673	0.16756393001	0.15410497981	
954340	0.46904441454	0.39771197847	0.43472409152	0.15814266487	0.2133243607	0.22274562584	0	0.15006729475	0.29811574697	0.28196500673	0.17765814266	0.21130551817	0.24966352624	0.24293405114	0.21399730821	0.17765814266	0.21197846568	0.21265141319	0.24427994616	0.18842530283	0.1736204576	0.27456258412	0.18102288022	0.24831763122	0.1864064603	0.21870794078	0.20188425303	0.1796769852	0.18304172275	0.25100942127	0.26783310902	0.26379542396	0.1601615074	0.23687752355	0.26716016151	0.24899057873	0.21130551817	0.22880215343	0.23889636608	0.23149394347	0.21534320323	0.23485868102	0.2469717362	0.21938088829	0.233512786	0.23485868102	0.21668909825	0.27388963661	0.2200538358	0.28061911171	0.26379542396	0.14602960969	0.26312247645	0.17429340511	0.17227456258	0.19044414536	0.26917900404	0.20928667564	0.24360699865	0.25908479139	0.24562584118	
947627	0.48183041723	0.41049798116	0.44481830417	0.14199192463	0.21399730821	0.19717362046	0.15006729475	0	0.30753701211	0.2799461642	0.14872139973	0.2267833109	0.24764468371	0.23216689098	0.20995962315	0.16958277254	0.20053835801	0.20390309556	0.24495289367	0.18506056528	0.17294751009	0.26379542396	0.18573351279	0.233512786	0.1864064603	0.18102288022	0.20121130552	0.18102288022	0.18371467026	0.24764468371	0.27523553163	0.25168236878	0.15275908479	0.2267833109	0.25639300135	0.22812920592	0.20323014805	0.233512786	0.23418573351	0.23553162853	0.20928667564	0.25706594886	0.25100942127	0.20592193809	0.22543741588	0.23149394347	0.2200538358	0.28532974428	0.20592193809	0.28129205922	0.25437415882	0.1534320323	0.26110363392	0.1601615074	0.16218034993	0.16218034993	0.27254374159	0.24629878869	0.25100942127	0.25437415882	0.24158815612	
816087	0.44347240915	0.49596231494	0.46971736205	0.3001345895	0.26379542396	0.25168236878	0.29811574697	0.30753701211	0	0.20390309556	0.28331090175	0.27187079408	0.21870794078	0.27456258412	0.28802153432	0.32166890983	0.30080753701	0.28196500673	0.24293405114	0.30215343203	0.26514131898	0.26850605653	0.27052489906	0.28802153432	0.27052489906	0.31224764468	0.24293405114	0.28061911171	0.27456258412	0.27254374159	0.26917900404	0.27052489906	0.30551816958	0.2469717362	0.25908479139	0.2732166891	0.27388963661	0.25437415882	0.31830417227	0.22611036339	0.266487214	0.25639300135	0.24293405114	0.25841184388	0.28129205922	0.2402422611	0.26850605653	0.3001345895	0.29542395693	0.16150740242	0.21467025572	0.30282637954	0.21534320323	0.30349932705	0.266487214	0.27658142665	0.21063257066	0.29542395693	0.15746971736	0.25033647376	0.24091520861	
809189	0.43606998654	0.48923283984	0.45558546433	0.26312247645	0.23216689098	0.20794078062	0.28196500673	0.2799461642	0.20390309556	0	0.25235531629	0.23687752355	0.17160161507	0.23418573351	0.27456258412	0.29542395693	0.26581426649	0.24899057873	0.21736204576	0.27792732167	0.23687752355	0.22543741588	0.23889636608	0.25706594886	0.23956931359	0.26312247645	0.19380888291	0.24899057873	0.23755047106	0.23082099596	0.24293405114	0.23822341857	0.28129205922	0.20726783311	0.21668909825	0.23082099596	0.23014804845	0.22139973082	0.26985195155	0.22409152086	0.233512786	0.22947510094	0.21197846568	0.20390309556	0.25370121131	0.19111709287	0.25437415882	0.28802153432	0.26514131898	0.16823687752	0.18034993271	0.27456258412	0.1864064603	0.27927321669	0.23283983849	0.24226110363	0.11574697174	0.26783310902	0.24629878869	0.21399730821	0.2065948856	
